commission_id,order_item_id,seller_id,commission_rate,commission_amount
997,997,453,0.12,32.67
998,998,527,0.12,121.02
999,999,226,0.12,236.28
1000,1000,419,0.12,64.99
1001,1001,283,0.12,78.99
1002,1002,155,0.12,114.96
1003,1003,178,0.12,138.51
1004,1004,378,0.12,112.64
1005,1005,512,0.12,273.88
1006,1006,349,0.12,46.14
1007,1007,404,0.12,86.54
1008,1008,565,0.12,267.64
1009,1009,364,0.12,95.41
1010,1010,301,0.12,72.31
1011,1011,164,0.12,232.99
1012,1012,386,0.12,9.5
1013,1013,411,0.12,47.21
1014,1014,598,0.12,204.65
1015,1015,345,0.12,53.7
1016,1016,161,0.12,42.17
1017,1017,351,0.12,46.79
1018,1018,72,0.12,71.0
1019,1019,329,0.12,37.18
1020,1020,254,0.12,34.64
1021,1021,305,0.12,2.21
1022,1022,528,0.12,110.15
1023,1023,196,0.12,24.51
1024,1024,58,0.12,61.54
1025,1025,61,0.12,163.54
1026,1026,353,0.12,206.32
1027,1027,61,0.12,196.0
1028,1028,591,0.12,57.96
1029,1029,175,0.12,221.36
1030,1030,64,0.12,82.31
1031,1031,371,0.12,28.92
1032,1032,287,0.12,44.37
1033,1033,186,0.12,46.32
1034,1034,352,0.12,69.86
1035,1035,434,0.12,373.68
1036,1036,544,0.12,43.24
1037,1037,400,0.12,351.13
1038,1038,343,0.12,147.36
1039,1039,389,0.12,153.72
1040,1040,321,0.12,22.37
1041,1041,9,0.12,208.68
1042,1042,575,0.12,34.14
1043,1043,250,0.12,58.33
1044,1044,426,0.12,178.38
1045,1045,146,0.12,6.34
1046,1046,258,0.12,98.35
1047,1047,295,0.12,229.61
1048,1048,366,0.12,190.24
1049,1049,130,0.12,123.85
1050,1050,306,0.12,55.2
1051,1051,65,0.12,66.51
1052,1052,130,0.12,9.02
1053,1053,350,0.12,216.89
1054,1054,222,0.12,105.74
1055,1055,34,0.12,290.95
1056,1056,323,0.12,99.4
1057,1057,542,0.12,322.5
1058,1058,567,0.12,5.12
1059,1059,589,0.12,307.67
1060,1060,479,0.12,183.45
1061,1061,53,0.12,132.5
1062,1062,113,0.12,188.9
1063,1063,80,0.12,3.01
1064,1064,409,0.12,50.18
1065,1065,479,0.12,208.0
1066,1066,543,0.12,254.35
1067,1067,588,0.12,31.75
1068,1068,400,0.12,315.01
1069,1069,268,0.12,101.88
1070,1070,443,0.12,27.28
1071,1071,354,0.12,119.07
1072,1072,284,0.12,249.58
1073,1073,5,0.12,138.07
1074,1074,260,0.12,110.4
1075,1075,490,0.12,75.35
1076,1076,370,0.12,174.95
1077,1077,243,0.12,46.62
1078,1078,157,0.12,384.5
1079,1079,377,0.12,340.1
1080,1080,448,0.12,394.45
1081,1081,300,0.12,303.93
1082,1082,159,0.12,22.54
1083,1083,490,0.12,199.89
1084,1084,451,0.12,92.63
1085,1085,398,0.12,130.3
1086,1086,218,0.12,109.03
1087,1087,338,0.12,239.29
1088,1088,578,0.12,39.57
1089,1089,206,0.12,148.35
1090,1090,201,0.12,161.68
1091,1091,322,0.12,370.94
1092,1092,464,0.12,78.85
1093,1093,222,0.12,237.6
1094,1094,148,0.12,261.74
1095,1095,524,0.12,13.35
1096,1096,164,0.12,26.97
1097,1097,8,0.12,260.55
1098,1098,507,0.12,247.68
1099,1099,589,0.12,7.02
1100,1100,10,0.12,213.44
1101,1101,338,0.12,3.01
1102,1102,486,0.12,144.37
1103,1103,34,0.12,31.8
1104,1104,453,0.12,236.64
1105,1105,152,0.12,8.78
1106,1106,427,0.12,278.76
1107,1107,239,0.12,107.38
1108,1108,433,0.12,417.78
1109,1109,525,0.12,163.63
1110,1110,154,0.12,88.85
1111,1111,490,0.12,26.72
1112,1112,304,0.12,113.51
1113,1113,472,0.12,167.95
1114,1114,292,0.12,189.44
1115,1115,20,0.12,111.49
1116,1116,398,0.12,36.09
1117,1117,316,0.12,179.22
1118,1118,4,0.12,158.72
1119,1119,242,0.12,46.23
1120,1120,240,0.12,55.48
1121,1121,343,0.12,24.19
1122,1122,160,0.12,47.18
1123,1123,386,0.12,14.44
1124,1124,106,0.12,211.38
1125,1125,469,0.12,269.74
1126,1126,163,0.12,163.1
1127,1127,308,0.12,194.1
1128,1128,383,0.12,103.53
1129,1129,467,0.12,24.88
1130,1130,37,0.12,207.53
1131,1131,323,0.12,198.8
1132,1132,422,0.12,61.71
1133,1133,25,0.12,75.96
1134,1134,594,0.12,26.32
1135,1135,38,0.12,63.45
1136,1136,55,0.12,154.14
1137,1137,230,0.12,82.68
1138,1138,412,0.12,97.72
1139,1139,339,0.12,232.08
1140,1140,183,0.12,75.55
1141,1141,436,0.12,82.28
1142,1142,274,0.12,161.59
1143,1143,13,0.12,146.08
1144,1144,146,0.12,285.07
1145,1145,432,0.12,104.9
1146,1146,285,0.12,323.11
1147,1147,226,0.12,192.92
1148,1148,55,0.12,9.88
1149,1149,452,0.12,12.55
1150,1150,181,0.12,19.29
1151,1151,406,0.12,286.7
1152,1152,536,0.12,248.04
1153,1153,113,0.12,106.54
1154,1154,371,0.12,51.75
1155,1155,235,0.12,193.43
1156,1156,479,0.12,69.92
1157,1157,476,0.12,392.47
1158,1158,541,0.12,167.97
1159,1159,506,0.12,257.11
1160,1160,71,0.12,20.76
1161,1161,492,0.12,420.52
1162,1162,133,0.12,241.39
1163,1163,515,0.12,189.32
1164,1164,461,0.12,130.48
1165,1165,228,0.12,10.47
1166,1166,351,0.12,371.37
1167,1167,440,0.12,207.72
1168,1168,340,0.12,38.79
1169,1169,337,0.12,265.44
1170,1170,21,0.12,36.33
1171,1171,288,0.12,91.67
1172,1172,401,0.12,23.71
1173,1173,489,0.12,8.94
1174,1174,176,0.12,277.57
1175,1175,240,0.12,27.11
1176,1176,468,0.12,68.46
1177,1177,315,0.12,103.74
1178,1178,219,0.12,90.43
1179,1179,561,0.12,282.03
1180,1180,276,0.12,86.44
1181,1181,202,0.12,193.05
1182,1182,351,0.12,61.9
1183,1183,579,0.12,62.63
1184,1184,179,0.12,290.63
1185,1185,477,0.12,9.47
1186,1186,407,0.12,126.93
1187,1187,251,0.12,238.36
1188,1188,599,0.12,199.12
1189,1189,409,0.12,24.56
1190,1190,307,0.12,80.9
1191,1191,520,0.12,231.22
1192,1192,366,0.12,15.5
1193,1193,30,0.12,23.59
1194,1194,203,0.12,80.23
1195,1195,113,0.12,161.38
1196,1196,414,0.12,257.35
1197,1197,113,0.12,308.37
1198,1198,499,0.12,203.23
1199,1199,350,0.12,307.1
1200,1200,94,0.12,289.05
1201,1201,320,0.12,127.59
1202,1202,486,0.12,223.99
1203,1203,538,0.12,9.54
1204,1204,129,0.12,102.71
1205,1205,406,0.12,233.08
1206,1206,248,0.12,130.99
1207,1207,253,0.12,181.01
1208,1208,351,0.12,138.19
1209,1209,389,0.12,280.37
1210,1210,201,0.12,69.16
1211,1211,236,0.12,56.48
1212,1212,162,0.12,290.55
1213,1213,262,0.12,80.9
1214,1214,224,0.12,105.75
1215,1215,56,0.12,305.1
1216,1216,11,0.12,57.12
1217,1217,174,0.12,63.99
1218,1218,516,0.12,103.33
1219,1219,286,0.12,186.02
1220,1220,511,0.12,127.3
1221,1221,32,0.12,61.14
1222,1222,344,0.12,39.32
1223,1223,103,0.12,279.4
1224,1224,355,0.12,32.14
1225,1225,593,0.12,201.72
1226,1226,504,0.12,73.54
1227,1227,6,0.12,188.22
1228,1228,489,0.12,30.42
1229,1229,301,0.12,185.35
1230,1230,124,0.12,184.38
1231,1231,32,0.12,274.5
1232,1232,462,0.12,286.47
1233,1233,15,0.12,195.92
1234,1234,388,0.12,70.25
1235,1235,314,0.12,118.21
1236,1236,186,0.12,192.7
1237,1237,564,0.12,314.39
1238,1238,581,0.12,424.87
1239,1239,345,0.12,53.93
1240,1240,1,0.12,59.4
1241,1241,459,0.12,55.47
1242,1242,476,0.12,83.13
1243,1243,80,0.12,65.41
1244,1244,285,0.12,67.96
1245,1245,563,0.12,75.18
1246,1246,385,0.12,0.9
1247,1247,103,0.12,175.8
1248,1248,471,0.12,85.55
1249,1249,209,0.12,36.4
1250,1250,514,0.12,230.35
1251,1251,168,0.12,48.36
1252,1252,86,0.12,42.88
1253,1253,473,0.12,26.09
1254,1254,44,0.12,141.14
1255,1255,408,0.12,302.13
1256,1256,329,0.12,14.46
1257,1257,270,0.12,312.69
1258,1258,387,0.12,110.21
1259,1259,239,0.12,26.43
1260,1260,272,0.12,247.02
1261,1261,337,0.12,66.35
1262,1262,544,0.12,23.3
1263,1263,331,0.12,109.27
1264,1264,209,0.12,55.71
1265,1265,297,0.12,33.04
1266,1266,352,0.12,34.93
1267,1267,516,0.12,37.91
1268,1268,112,0.12,33.5
1269,1269,453,0.12,180.1
1270,1270,163,0.12,192.46
1271,1271,527,0.12,31.61
1272,1272,393,0.12,232.71
1273,1273,502,0.12,160.1
1274,1274,411,0.12,296.73
1275,1275,133,0.12,79.97
1276,1276,4,0.12,75.58
1277,1277,591,0.12,3.06
1278,1278,438,0.12,31.39
1279,1279,17,0.12,337.12
1280,1280,458,0.12,207.23
1281,1281,114,0.12,104.77
1282,1282,149,0.12,68.28
1283,1283,366,0.12,67.91
1284,1284,500,0.12,162.74
1285,1285,526,0.12,210.48
1286,1286,557,0.12,4.37
1287,1287,281,0.12,88.51
1288,1288,586,0.12,25.1
1289,1289,445,0.12,118.27
1290,1290,312,0.12,200.94
1291,1291,577,0.12,219.3
1292,1292,523,0.12,423.5
1293,1293,153,0.12,210.73
1294,1294,15,0.12,19.58
1295,1295,168,0.12,35.06
1296,1296,225,0.12,25.22
1297,1297,367,0.12,185.72
1298,1298,482,0.12,54.36
1299,1299,550,0.12,251.62
1300,1300,83,0.12,86.62
1301,1301,73,0.12,20.27
1302,1302,249,0.12,48.36
1303,1303,26,0.12,275.16
1304,1304,6,0.12,188.22
1305,1305,16,0.12,98.74
1306,1306,410,0.12,99.85
1307,1307,32,0.12,4.29
1308,1308,428,0.12,223.91
1309,1309,1,0.12,31.24
1310,1310,367,0.12,95.64
1311,1311,128,0.12,414.36
1312,1312,279,0.12,42.63
1313,1313,119,0.12,352.81
1314,1314,571,0.12,262.62
1315,1315,534,0.12,346.24
1316,1316,434,0.12,17.73
1317,1317,417,0.12,67.72
1318,1318,42,0.12,160.95
1319,1319,514,0.12,103.21
1320,1320,128,0.12,103.59
1321,1321,62,0.12,79.35
1322,1322,546,0.12,246.11
1323,1323,480,0.12,100.38
1324,1324,514,0.12,428.68
1325,1325,5,0.12,104.39
1326,1326,440,0.12,87.82
1327,1327,23,0.12,151.07
1328,1328,584,0.12,35.06
1329,1329,551,0.12,172.21
1330,1330,535,0.12,49.82
1331,1331,80,0.12,203.96
1332,1332,141,0.12,176.37
1333,1333,155,0.12,18.63
1334,1334,86,0.12,209.36
1335,1335,71,0.12,59.0
1336,1336,292,0.12,129.75
1337,1337,331,0.12,59.95
1338,1338,141,0.12,137.64
1339,1339,450,0.12,225.31
1340,1340,22,0.12,217.38
1341,1341,70,0.12,29.16
1342,1342,489,0.12,16.0
1343,1343,276,0.12,110.26
1344,1344,385,0.12,23.79
1345,1345,277,0.12,313.35
1346,1346,320,0.12,48.73
1347,1347,42,0.12,236.49
1348,1348,294,0.12,112.92
1349,1349,381,0.12,281.74
1350,1350,392,0.12,153.79
1351,1351,430,0.12,15.6
1352,1352,34,0.12,311.41
1353,1353,325,0.12,125.0
1354,1354,436,0.12,141.36
1355,1355,490,0.12,53.74
1356,1356,446,0.12,83.64
1357,1357,283,0.12,143.73
1358,1358,369,0.12,80.54
1359,1359,122,0.12,40.2
1360,1360,481,0.12,369.08
1361,1361,210,0.12,174.35
1362,1362,579,0.12,33.82
1363,1363,165,0.12,224.38
1364,1364,145,0.12,65.01
1365,1365,164,0.12,35.26
1366,1366,364,0.12,244.1
1367,1367,29,0.12,366.77
1368,1368,123,0.12,294.33
1369,1369,503,0.12,27.08
1370,1370,168,0.12,46.76
1371,1371,210,0.12,96.39
1372,1372,253,0.12,181.01
1373,1373,451,0.12,139.83
1374,1374,137,0.12,106.25
1375,1375,44,0.12,82.7
1376,1376,488,0.12,21.79
1377,1377,420,0.12,208.8
1378,1378,574,0.12,63.88
1379,1379,524,0.12,270.5
1380,1380,228,0.12,66.88
1381,1381,106,0.12,37.42
1382,1382,213,0.12,156.99
1383,1383,461,0.12,45.03
1384,1384,296,0.12,41.11
1385,1385,127,0.12,73.75
1386,1386,363,0.12,49.44
1387,1387,350,0.12,358.62
1388,1388,284,0.12,246.17
1389,1389,404,0.12,77.89
1390,1390,452,0.12,39.58
1391,1391,302,0.12,99.48
1392,1392,58,0.12,38.79
1393,1393,302,0.12,116.04
1394,1394,435,0.12,94.68
1395,1395,459,0.12,209.38
1396,1396,588,0.12,30.59
1397,1397,144,0.12,424.52
1398,1398,106,0.12,71.04
1399,1399,265,0.12,255.28
1400,1400,210,0.12,202.68
1401,1401,404,0.12,137.0
1402,1402,339,0.12,113.42
1403,1403,405,0.12,51.05
1404,1404,341,0.12,48.24
1405,1405,340,0.12,12.93
1406,1406,112,0.12,88.06
1407,1407,90,0.12,15.85
1408,1408,497,0.12,44.58
1409,1409,479,0.12,113.38
1410,1410,316,0.12,179.22
1411,1411,440,0.12,93.05
1412,1412,576,0.12,50.71
1413,1413,407,0.12,136.92
1414,1414,39,0.12,321.17
1415,1415,304,0.12,19.96
1416,1416,144,0.12,419.83
1417,1417,273,0.12,60.69
1418,1418,86,0.12,341.35
1419,1419,276,0.12,99.97
1420,1420,502,0.12,293.65
1421,1421,597,0.12,327.91
1422,1422,360,0.12,117.44
1423,1423,552,0.12,42.86
1424,1424,66,0.12,399.1
1425,1425,428,0.12,22.09
1426,1426,50,0.12,89.32
1427,1427,33,0.12,277.43
1428,1428,537,0.12,7.47
1429,1429,54,0.12,13.71
1430,1430,457,0.12,284.45
1431,1431,72,0.12,46.61
1432,1432,169,0.12,35.39
1433,1433,449,0.12,163.99
1434,1434,99,0.12,53.37
1435,1435,108,0.12,93.11
1436,1436,15,0.12,19.08
1437,1437,39,0.12,288.1
1438,1438,212,0.12,19.82
1439,1439,222,0.12,157.87
1440,1440,529,0.12,264.01
1441,1441,384,0.12,75.52
1442,1442,478,0.12,170.59
1443,1443,430,0.12,269.69
1444,1444,129,0.12,179.17
1445,1445,534,0.12,11.88
1446,1446,536,0.12,185.13
1447,1447,284,0.12,83.19
1448,1448,453,0.12,298.57
1449,1449,555,0.12,74.97
1450,1450,110,0.12,128.26
1451,1451,292,0.12,196.99
1452,1452,195,0.12,172.08
1453,1453,400,0.12,84.61
1454,1454,288,0.12,133.2
1455,1455,353,0.12,59.09
1456,1456,447,0.12,95.83
1457,1457,546,0.12,16.78
1458,1458,363,0.12,93.22
1459,1459,124,0.12,67.87
1460,1460,229,0.12,50.91
1461,1461,232,0.12,181.11
1462,1462,145,0.12,52.28
1463,1463,537,0.12,216.82
1464,1464,487,0.12,3.27
1465,1465,254,0.12,35.03
1466,1466,588,0.12,56.74
1467,1467,275,0.12,36.43
1468,1468,460,0.12,44.51
1469,1469,104,0.12,139.91
1470,1470,398,0.12,200.99
1471,1471,465,0.12,17.14
1472,1472,149,0.12,407.46
1473,1473,495,0.12,287.96
1474,1474,453,0.12,92.56
1475,1475,532,0.12,109.22
1476,1476,434,0.12,54.93
1477,1477,519,0.12,47.89
1478,1478,235,0.12,293.19
1479,1479,189,0.12,141.07
1480,1480,185,0.12,119.21
1481,1481,454,0.12,186.18
1482,1482,573,0.12,9.42
1483,1483,93,0.12,190.07
1484,1484,493,0.12,90.84
1485,1485,484,0.12,10.9
1486,1486,217,0.12,122.89
1487,1487,373,0.12,216.46
1488,1488,329,0.12,281.08
1489,1489,501,0.12,44.85
1490,1490,421,0.12,215.57
1491,1491,401,0.12,326.25
1492,1492,499,0.12,409.06
1493,1493,81,0.12,24.75
1494,1494,46,0.12,167.95
1495,1495,94,0.12,173.76
1496,1496,33,0.12,56.48
1497,1497,42,0.12,59.32
1498,1498,405,0.12,153.15
1499,1499,389,0.12,154.27
1500,1500,529,0.12,13.88
1501,1501,597,0.12,19.12
1502,1502,516,0.12,37.91
1503,1503,128,0.12,78.87
1504,1504,471,0.12,71.36
1505,1505,22,0.12,48.75
1506,1506,438,0.12,71.26
1507,1507,149,0.12,70.59
1508,1508,371,0.12,225.84
1509,1509,133,0.12,274.37
1510,1510,276,0.12,12.38
1511,1511,70,0.12,167.21
1512,1512,261,0.12,110.13
1513,1513,595,0.12,87.91
1514,1514,305,0.12,2.21
1515,1515,521,0.12,2.89
1516,1516,548,0.12,104.37
1517,1517,248,0.12,410.43
1518,1518,505,0.12,82.23
1519,1519,466,0.12,125.79
1520,1520,324,0.12,334.27
1521,1521,154,0.12,38.83
1522,1522,349,0.12,252.95
1523,1523,65,0.12,149.64
1524,1524,429,0.12,165.63
1525,1525,427,0.12,25.21
1526,1526,211,0.12,20.23
1527,1527,182,0.12,258.3
1528,1528,86,0.12,18.29
1529,1529,405,0.12,11.79
1530,1530,408,0.12,294.93
1531,1531,101,0.12,83.65
1532,1532,587,0.12,37.13
1533,1533,136,0.12,46.78
1534,1534,156,0.12,371.82
1535,1535,23,0.12,302.15
1536,1536,25,0.12,324.25
1537,1537,212,0.12,143.93
1538,1538,119,0.12,132.83
1539,1539,76,0.12,57.84
1540,1540,158,0.12,100.19
1541,1541,537,0.12,144.54
1542,1542,77,0.12,47.61
1543,1543,441,0.12,145.98
1544,1544,436,0.12,82.28
1545,1545,192,0.12,117.14
1546,1546,499,0.12,185.58
1547,1547,466,0.12,190.45
1548,1548,541,0.12,168.79
1549,1549,378,0.12,56.32
1550,1550,408,0.12,100.33
1551,1551,480,0.12,368.66
1552,1552,523,0.12,48.18
1553,1553,195,0.12,131.05
1554,1554,404,0.12,5.82
1555,1555,337,0.12,161.22
1556,1556,451,0.12,93.04
1557,1557,175,0.12,25.78
1558,1558,243,0.12,116.11
1559,1559,490,0.12,106.26
1560,1560,85,0.12,315.09
1561,1561,248,0.12,113.55
1562,1562,60,0.12,249.74
1563,1563,436,0.12,57.99
1564,1564,99,0.12,39.12
1565,1565,138,0.12,179.67
1566,1566,201,0.12,65.64
1567,1567,405,0.12,97.38
1568,1568,332,0.12,14.87
1569,1569,398,0.12,313.14
1570,1570,503,0.12,326.1
1571,1571,416,0.12,367.32
1572,1572,255,0.12,45.02
1573,1573,475,0.12,379.25
1574,1574,253,0.12,332.35
1575,1575,99,0.12,50.67
1576,1576,50,0.12,87.88
1577,1577,504,0.12,169.68
1578,1578,45,0.12,186.71
1579,1579,425,0.12,43.61
1580,1580,197,0.12,129.46
1581,1581,488,0.12,21.77
1582,1582,276,0.12,69.32
1583,1583,564,0.12,326.45
1584,1584,316,0.12,73.73
1585,1585,383,0.12,119.22
1586,1586,504,0.12,45.77
1587,1587,446,0.12,279.18
1588,1588,284,0.12,4.13
1589,1589,513,0.12,106.53
1590,1590,419,0.12,370.51
1591,1591,334,0.12,129.49
1592,1592,572,0.12,8.52
1593,1593,141,0.12,323.27
1594,1594,501,0.12,130.57
1595,1595,391,0.12,126.64
1596,1596,312,0.12,299.93
1597,1597,579,0.12,142.91
1598,1598,314,0.12,7.43
1599,1599,186,0.12,261.42
1600,1600,193,0.12,20.54
1601,1601,256,0.12,63.11
1602,1602,118,0.12,195.39
1603,1603,238,0.12,196.61
1604,1604,191,0.12,209.61
1605,1605,236,0.12,6.58
1606,1606,375,0.12,311.35
1607,1607,155,0.12,85.14
1608,1608,436,0.12,212.05
1609,1609,375,0.12,240.83
1610,1610,50,0.12,68.3
1611,1611,211,0.12,383.04
1612,1612,257,0.12,153.46
1613,1613,524,0.12,70.15
1614,1614,546,0.12,18.86
1615,1615,113,0.12,353.99
1616,1616,322,0.12,90.26
1617,1617,431,0.12,203.0
1618,1618,453,0.12,186.49
1619,1619,340,0.12,384.23
1620,1620,124,0.12,18.39
1621,1621,273,0.12,52.39
1622,1622,20,0.12,55.75
1623,1623,367,0.12,205.36
1624,1624,209,0.12,378.38
1625,1625,458,0.12,77.02
1626,1626,480,0.12,234.77
1627,1627,556,0.12,80.88
1628,1628,287,0.12,89.09
1629,1629,97,0.12,59.05
1630,1630,413,0.12,75.54
1631,1631,97,0.12,195.68
1632,1632,484,0.12,16.35
1633,1633,309,0.12,109.33
1634,1634,203,0.12,47.2
1635,1635,65,0.12,89.69
1636,1636,597,0.12,165.11
1637,1637,413,0.12,34.57
1638,1638,221,0.12,147.58
1639,1639,512,0.12,413.44
1640,1640,293,0.12,279.96
1641,1641,364,0.12,16.63
1642,1642,59,0.12,256.14
1643,1643,156,0.12,8.67
1644,1644,388,0.12,109.81
1645,1645,502,0.12,317.73
1646,1646,326,0.12,23.06
1647,1647,585,0.12,369.04
1648,1648,149,0.12,227.64
1649,1649,169,0.12,94.53
1650,1650,584,0.12,50.61
1651,1651,439,0.12,12.76
1652,1652,100,0.12,63.61
1653,1653,322,0.12,384.44
1654,1654,95,0.12,75.27
1655,1655,127,0.12,319.88
1656,1656,324,0.12,208.57
1657,1657,420,0.12,278.4
1658,1658,87,0.12,4.68
1659,1659,45,0.12,89.74
1660,1660,50,0.12,114.7
1661,1661,295,0.12,193.93
1662,1662,540,0.12,51.5
1663,1663,256,0.12,392.8
1664,1664,428,0.12,298.54
1665,1665,200,0.12,192.48
1666,1666,308,0.12,291.02
1667,1667,92,0.12,147.11
1668,1668,287,0.12,411.51
1669,1669,91,0.12,40.18
1670,1670,194,0.12,122.22
1671,1671,238,0.12,47.67
1672,1672,102,0.12,199.44
1673,1673,107,0.12,89.34
1674,1674,249,0.12,8.89
1675,1675,279,0.12,144.48
1676,1676,581,0.12,394.34
1677,1677,139,0.12,6.86
1678,1678,304,0.12,20.31
1679,1679,170,0.12,163.1
1680,1680,133,0.12,126.64
1681,1681,486,0.12,107.07
1682,1682,466,0.12,368.98
1683,1683,235,0.12,21.92
1684,1684,63,0.12,86.95
1685,1685,472,0.12,176.69
1686,1686,495,0.12,215.97
1687,1687,310,0.12,359.82
1688,1688,59,0.12,96.65
1689,1689,192,0.12,291.29
1690,1690,214,0.12,53.53
1691,1691,143,0.12,151.3
1692,1692,292,0.12,259.49
1693,1693,279,0.12,339.35
1694,1694,159,0.12,374.19
1695,1695,378,0.12,187.56
1696,1696,448,0.12,37.6
1697,1697,60,0.12,158.01
1698,1698,9,0.12,24.03
1699,1699,185,0.12,173.62
1700,1700,95,0.12,192.56
1701,1701,188,0.12,147.77
1702,1702,176,0.12,105.54
1703,1703,534,0.12,33.35
1704,1704,161,0.12,76.48
1705,1705,520,0.12,306.0
1706,1706,355,0.12,43.13
1707,1707,500,0.12,120.05
1708,1708,443,0.12,38.44
1709,1709,330,0.12,316.37
1710,1710,67,0.12,64.5
1711,1711,481,0.12,155.43
1712,1712,111,0.12,284.41
1713,1713,173,0.12,67.16
1714,1714,405,0.12,417.05
1715,1715,232,0.12,93.2
1716,1716,348,0.12,188.55
1717,1717,385,0.12,11.12
1718,1718,285,0.12,55.28
1719,1719,309,0.12,195.99
1720,1720,459,0.12,94.52
1721,1721,496,0.12,17.41
1722,1722,429,0.12,61.75
1723,1723,126,0.12,44.95
1724,1724,430,0.12,36.84
1725,1725,248,0.12,12.91
1726,1726,399,0.12,81.55
1727,1727,418,0.12,152.28
1728,1728,73,0.12,13.83
1729,1729,11,0.12,61.35
1730,1730,470,0.12,307.02
1731,1731,11,0.12,147.43
1732,1732,102,0.12,35.25
1733,1733,60,0.12,40.33
1734,1734,520,0.12,211.33
1735,1735,237,0.12,281.38
1736,1736,125,0.12,29.0
1737,1737,265,0.12,61.99
1738,1738,221,0.12,75.48
1739,1739,203,0.12,7.34
1740,1740,194,0.12,201.84
1741,1741,541,0.12,82.37
1742,1742,47,0.12,311.04
1743,1743,455,0.12,197.29
1744,1744,355,0.12,125.38
1745,1745,163,0.12,98.88
1746,1746,546,0.12,175.93
1747,1747,51,0.12,87.76
1748,1748,253,0.12,59.32
1749,1749,99,0.12,408.87
1750,1750,73,0.12,54.33
1751,1751,316,0.12,406.85
1752,1752,270,0.12,222.24
1753,1753,334,0.12,109.72
1754,1754,406,0.12,83.21
1755,1755,291,0.12,102.51
1756,1756,472,0.12,150.91
1757,1757,479,0.12,182.31
1758,1758,363,0.12,98.88
1759,1759,459,0.12,167.73
1760,1760,510,0.12,138.3
1761,1761,172,0.12,201.51
1762,1762,76,0.12,90.54
1763,1763,354,0.12,74.55
1764,1764,270,0.12,85.3
1765,1765,200,0.12,39.73
1766,1766,142,0.12,167.52
1767,1767,159,0.12,324.07
1768,1768,417,0.12,13.0
1769,1769,454,0.12,131.43
1770,1770,547,0.12,407.99
1771,1771,432,0.12,54.18
1772,1772,509,0.12,28.54
1773,1773,59,0.12,282.56
1774,1774,52,0.12,240.09
1775,1775,565,0.12,251.28
1776,1776,361,0.12,274.98
1777,1777,202,0.12,18.01
1778,1778,33,0.12,334.99
1779,1779,218,0.12,63.06
1780,1780,303,0.12,313.62
1781,1781,132,0.12,300.78
1782,1782,487,0.12,90.59
1783,1783,395,0.12,55.06
1784,1784,589,0.12,117.43
1785,1785,5,0.12,63.96
1786,1786,412,0.12,364.08
1787,1787,114,0.12,233.69
1788,1788,313,0.12,272.64
1789,1789,62,0.12,94.94
1790,1790,516,0.12,8.66
1791,1791,190,0.12,21.19
1792,1792,53,0.12,424.0
1793,1793,316,0.12,88.83
1794,1794,546,0.12,214.58
1795,1795,477,0.12,41.5
1796,1796,42,0.12,84.99
1797,1797,135,0.12,70.27
1798,1798,267,0.12,315.39
1799,1799,546,0.12,124.5
1800,1800,5,0.12,177.19
