review_id,product_id,customer_id,rating,review_text,review_date
513,6851,4213,1,Fast shipping and good packaging.,2026-06-02
514,1588,3313,5,"Average product, does the job.",2026-03-24
515,6123,443,5,Would buy again.,2023-06-23
516,2155,7531,2,Works exactly as described.,2025-10-15
517,9710,5933,3,Would buy again.,2024-05-12
518,7055,7332,4,Customer service was helpful.,2026-01-16
519,1385,4963,4,Excellent value for money.,2025-08-02
520,10757,2884,5,Exceeded my expectations!,2025-10-19
521,643,1270,5,Would buy again.,2024-11-16
522,8272,5720,5,"Average product, does the job.",2026-02-01
523,6969,1945,2,Great quality for the price.,2023-10-18
524,11600,1366,4,Works exactly as described.,2024-08-13
525,11188,2230,3,Great quality for the price.,2025-02-28
526,6134,7991,1,Item arrived damaged.,2023-05-31
527,7222,1299,1,Excellent value for money.,2026-02-27
528,5515,3504,3,Excellent value for money.,2026-02-17
529,2533,5040,3,Fast shipping and good packaging.,2023-05-31
530,6425,5551,3,Works exactly as described.,2024-12-12
531,7541,5316,3,Exceeded my expectations!,2025-07-10
532,4342,6279,1,Customer service was helpful.,2025-11-14
533,1331,2946,2,Would buy again.,2024-08-09
534,9492,3146,2,Customer service was helpful.,2023-02-23
535,199,5265,1,Excellent value for money.,2025-12-07
536,2188,4829,2,Item arrived damaged.,2023-07-06
537,3700,1796,4,Customer service was helpful.,2023-05-12
538,11492,2902,1,Works exactly as described.,2025-12-25
539,8154,2543,4,"Not what I expected, quite disappointed.",2024-01-02
540,1157,845,4,Would buy again.,2024-10-24
541,4898,4525,3,Works exactly as described.,2023-12-26
542,159,5258,1,Customer service was helpful.,2023-11-16
543,4502,4179,4,Excellent value for money.,2024-04-17
544,9102,2272,2,Exceeded my expectations!,2025-05-13
545,9467,68,5,Works exactly as described.,2024-03-24
546,10669,1519,1,Excellent value for money.,2024-08-23
547,11615,232,3,Exceeded my expectations!,2024-07-17
548,9483,4391,4,Great quality for the price.,2025-08-04
549,1136,7485,3,Item arrived damaged.,2024-10-27
550,3219,263,4,Exceeded my expectations!,2023-09-11
551,11205,5685,3,Fast shipping and good packaging.,2024-07-14
552,7769,6063,2,Excellent value for money.,2023-01-26
553,2989,70,2,Great quality for the price.,2024-02-01
554,11100,5653,1,Great quality for the price.,2025-07-14
555,7462,1518,5,Fast shipping and good packaging.,2023-12-25
556,7591,2274,2,"Not what I expected, quite disappointed.",2024-09-13
557,2613,3681,4,Exceeded my expectations!,2025-02-05
558,5097,1009,4,Great quality for the price.,2024-07-02
559,1356,4518,4,Would buy again.,2024-02-21
560,3578,6620,2,Fast shipping and good packaging.,2023-02-17
561,7617,2639,5,Item arrived damaged.,2025-10-03
562,11381,6282,4,Item arrived damaged.,2026-04-30
563,4842,2491,3,Would buy again.,2025-10-04
564,267,1733,3,"Average product, does the job.",2024-01-28
565,8517,2121,5,Item arrived damaged.,2024-05-17
566,3530,1650,1,Fast shipping and good packaging.,2024-09-26
567,860,7188,4,Would buy again.,2024-04-07
568,5090,4802,2,Item arrived damaged.,2023-02-19
569,8198,2917,2,Great quality for the price.,2024-01-22
570,5884,4320,2,Fast shipping and good packaging.,2025-03-05
571,1176,2859,1,Works exactly as described.,2026-01-04
572,1022,7125,5,"Average product, does the job.",2026-03-05
573,2421,5922,5,Exceeded my expectations!,2025-11-04
574,11165,764,2,Fast shipping and good packaging.,2024-10-01
575,2793,7833,5,Exceeded my expectations!,2024-07-10
576,1137,5380,3,"Average product, does the job.",2025-05-24
577,8369,891,4,"Average product, does the job.",2025-02-19
578,9693,7490,2,Customer service was helpful.,2026-02-26
579,11535,5310,2,Item arrived damaged.,2025-11-06
580,324,3765,1,Great quality for the price.,2025-03-13
581,3748,3615,2,"Average product, does the job.",2024-09-10
582,5094,5318,4,Item arrived damaged.,2023-09-06
583,7018,7071,3,Item arrived damaged.,2026-01-21
584,11789,7852,3,Fast shipping and good packaging.,2024-10-17
585,1464,4902,2,"Average product, does the job.",2026-03-11
586,464,2620,1,Would buy again.,2024-08-29
587,2832,1081,3,Excellent value for money.,2025-11-04
588,5743,7947,1,"Average product, does the job.",2026-06-06
589,11636,7403,5,Excellent value for money.,2023-04-17
590,11129,5003,5,Item arrived damaged.,2023-02-28
591,6668,4195,1,Works exactly as described.,2023-11-09
592,8150,7670,2,Works exactly as described.,2023-11-30
593,5965,6511,2,"Average product, does the job.",2024-10-23
594,11038,4616,3,"Average product, does the job.",2023-10-10
595,5231,294,1,Customer service was helpful.,2024-11-12
596,2054,1858,1,Item arrived damaged.,2024-05-11
597,2660,2352,2,Exceeded my expectations!,2023-07-05
598,4139,572,5,Fast shipping and good packaging.,2024-10-16
599,9359,2141,1,"Average product, does the job.",2025-05-19
600,2644,3117,5,Excellent value for money.,2025-05-15
601,5155,6625,1,Works exactly as described.,2024-03-19
602,11247,2535,2,Item arrived damaged.,2025-03-01
603,5654,7752,4,"Average product, does the job.",2024-11-11
604,713,1666,3,Exceeded my expectations!,2023-01-03
605,4600,430,4,"Not what I expected, quite disappointed.",2025-12-21
606,6178,3882,1,Item arrived damaged.,2024-05-31
607,6834,3419,3,Would buy again.,2025-02-25
608,9106,6311,4,"Not what I expected, quite disappointed.",2024-10-18
609,6755,7422,2,Customer service was helpful.,2023-01-14
610,11481,2663,3,Would buy again.,2023-03-28
611,10781,3158,5,Item arrived damaged.,2026-05-18
612,7070,7731,3,Great quality for the price.,2023-01-01
613,8531,5198,1,Would buy again.,2024-08-21
614,717,6138,1,Great quality for the price.,2024-08-05
615,11017,5743,5,"Not what I expected, quite disappointed.",2025-07-04
616,1632,1522,1,Exceeded my expectations!,2023-04-04
617,8838,2165,2,Works exactly as described.,2024-06-30
618,7105,1500,1,Would buy again.,2025-04-08
619,1389,7648,5,"Not what I expected, quite disappointed.",2023-10-12
620,10220,3798,2,Item arrived damaged.,2025-07-31
621,7194,7826,4,Works exactly as described.,2024-08-08
622,8929,1863,2,"Average product, does the job.",2025-12-15
623,10061,4109,2,Customer service was helpful.,2025-11-23
624,11547,7862,4,"Not what I expected, quite disappointed.",2026-02-06
625,3124,4664,2,"Not what I expected, quite disappointed.",2026-02-21
626,5498,5235,1,Exceeded my expectations!,2024-10-20
627,11764,553,4,"Not what I expected, quite disappointed.",2023-11-09
628,4391,1822,4,"Average product, does the job.",2024-10-08
629,3579,1309,1,"Average product, does the job.",2023-11-21
630,2669,4361,4,"Not what I expected, quite disappointed.",2026-02-03
631,1055,69,1,Customer service was helpful.,2023-02-21
632,11235,2514,5,Exceeded my expectations!,2023-07-10
633,7984,1749,1,Item arrived damaged.,2025-04-08
634,11525,267,5,"Average product, does the job.",2023-05-21
635,253,2952,1,Item arrived damaged.,2023-11-08
636,9849,5428,1,Customer service was helpful.,2023-08-29
637,740,5975,4,Customer service was helpful.,2025-07-06
638,7212,1226,4,"Not what I expected, quite disappointed.",2024-08-11
639,7348,5228,4,Item arrived damaged.,2026-03-29
640,3664,5982,4,Great quality for the price.,2023-10-03
641,10599,430,3,Exceeded my expectations!,2023-04-30
642,1702,1028,3,Works exactly as described.,2026-05-29
643,11306,1082,3,Excellent value for money.,2026-02-28
644,3460,2323,5,Great quality for the price.,2025-11-26
645,819,3664,5,Item arrived damaged.,2023-10-24
646,1460,4563,1,Fast shipping and good packaging.,2024-12-08
647,576,7288,3,Would buy again.,2025-07-01
648,9684,1570,3,"Average product, does the job.",2023-11-24
649,207,1233,4,Great quality for the price.,2025-07-05
650,9041,2412,3,Item arrived damaged.,2024-06-11
651,10877,6399,1,"Average product, does the job.",2023-08-23
652,5492,3661,3,Exceeded my expectations!,2025-01-09
653,2092,1937,3,Would buy again.,2026-05-07
654,2474,7268,2,Would buy again.,2023-05-17
655,11151,2761,3,Great quality for the price.,2026-06-03
656,1207,6926,4,Excellent value for money.,2026-01-26
657,8272,1443,4,Great quality for the price.,2024-04-04
658,5139,5952,3,Works exactly as described.,2025-12-31
659,3209,7437,1,"Average product, does the job.",2025-03-17
660,1058,740,5,Great quality for the price.,2024-08-08
661,8483,7920,3,Would buy again.,2024-03-01
662,6287,5860,4,Fast shipping and good packaging.,2024-10-15
663,6927,151,3,"Average product, does the job.",2025-06-22
664,10550,2828,5,"Average product, does the job.",2025-06-05
665,9248,242,4,Excellent value for money.,2024-09-15
666,6742,2699,4,Great quality for the price.,2026-03-21
667,6402,3741,5,Customer service was helpful.,2026-06-26
668,8372,7546,5,Great quality for the price.,2025-10-16
669,5143,7435,3,Fast shipping and good packaging.,2025-09-11
670,5570,4272,5,"Not what I expected, quite disappointed.",2024-04-26
671,1004,976,1,"Average product, does the job.",2024-12-07
672,5266,3680,3,Would buy again.,2024-01-24
673,11110,4596,5,"Average product, does the job.",2023-03-11
674,10163,3209,2,"Average product, does the job.",2026-02-12
675,6228,717,4,Would buy again.,2023-06-03
676,3205,5685,3,Would buy again.,2025-06-29
677,8158,194,4,"Not what I expected, quite disappointed.",2025-10-30
678,10499,6315,1,Fast shipping and good packaging.,2026-06-03
679,395,4452,2,Great quality for the price.,2024-04-29
680,831,752,4,Works exactly as described.,2024-12-25
681,8815,7862,4,Great quality for the price.,2024-10-12
682,11026,457,1,Item arrived damaged.,2025-02-28
683,7205,2753,5,Exceeded my expectations!,2025-11-26
684,3322,4660,3,Item arrived damaged.,2026-05-06
685,3231,6821,5,Item arrived damaged.,2025-10-07
686,10067,639,4,Excellent value for money.,2023-12-15
687,3734,1343,2,Great quality for the price.,2024-02-23
688,8117,7350,4,"Average product, does the job.",2025-06-22
689,4240,7214,3,Fast shipping and good packaging.,2024-05-22
690,4927,6760,1,Customer service was helpful.,2023-09-08
691,253,543,4,Fast shipping and good packaging.,2023-06-15
692,6399,5835,4,"Not what I expected, quite disappointed.",2025-11-05
693,7557,6822,1,Great quality for the price.,2025-09-06
694,10701,4049,5,"Average product, does the job.",2024-01-02
695,1052,6104,5,Great quality for the price.,2023-09-06
696,6156,7377,3,Excellent value for money.,2024-11-04
697,4298,3905,3,Would buy again.,2024-07-01
698,1114,2193,4,Excellent value for money.,2025-04-15
699,1056,2910,2,Works exactly as described.,2023-01-20
700,9865,7721,4,Customer service was helpful.,2024-07-18
701,5072,4892,2,"Not what I expected, quite disappointed.",2024-01-23
702,9167,1571,5,Would buy again.,2024-02-16
703,8673,3377,2,Customer service was helpful.,2025-05-28
704,9630,1741,5,Item arrived damaged.,2025-04-30
705,3575,631,2,Fast shipping and good packaging.,2025-02-16
706,6326,5407,3,"Average product, does the job.",2026-04-20
707,5892,4456,4,Item arrived damaged.,2024-12-30
708,4875,2100,2,"Average product, does the job.",2024-11-14
709,7776,6947,5,Customer service was helpful.,2025-10-09
710,8029,5012,2,Works exactly as described.,2024-07-07
711,6876,6902,3,Excellent value for money.,2025-03-04
712,4641,2957,2,Works exactly as described.,2024-03-03
713,11533,3307,2,Great quality for the price.,2025-10-15
714,1217,1044,3,Would buy again.,2025-06-29
715,1615,6745,2,"Not what I expected, quite disappointed.",2024-06-03
716,10739,1890,1,"Average product, does the job.",2023-01-01
717,6276,1355,1,"Average product, does the job.",2023-03-07
718,3545,7593,2,Works exactly as described.,2025-04-28
719,10693,3560,5,Excellent value for money.,2023-12-14
720,4723,7538,1,Great quality for the price.,2025-01-22
721,5672,7755,2,Item arrived damaged.,2024-08-26
722,3762,7450,3,Excellent value for money.,2024-08-09
723,2930,7395,4,Item arrived damaged.,2025-11-26
724,8320,7653,3,Customer service was helpful.,2023-02-02
725,5704,7841,1,Great quality for the price.,2025-05-29
726,11725,4643,4,Great quality for the price.,2025-09-18
727,9774,5926,1,Item arrived damaged.,2024-08-17
728,11493,4067,4,Item arrived damaged.,2024-01-29
729,2630,6226,4,Works exactly as described.,2025-09-03
730,7701,441,1,Excellent value for money.,2026-03-19
731,6998,6924,4,Works exactly as described.,2023-07-05
732,4245,1407,3,Customer service was helpful.,2024-04-14
733,10552,6300,1,Great quality for the price.,2025-01-05
734,11453,6865,5,Exceeded my expectations!,2024-03-04
735,7668,6631,2,"Not what I expected, quite disappointed.",2024-10-16
736,9087,6974,1,Excellent value for money.,2025-02-11
737,9723,6254,1,Works exactly as described.,2023-10-09
738,11310,7463,2,Excellent value for money.,2026-03-16
739,10711,3465,3,"Not what I expected, quite disappointed.",2026-06-02
740,2988,1300,1,Exceeded my expectations!,2026-03-25
741,6035,7157,1,Great quality for the price.,2023-07-26
742,9314,6611,1,Exceeded my expectations!,2024-02-25
743,10641,1899,5,Item arrived damaged.,2024-12-05
744,5417,6902,5,Exceeded my expectations!,2023-08-19
745,8017,4267,3,Item arrived damaged.,2025-01-07
746,4198,7163,3,Great quality for the price.,2024-01-26
747,8161,847,1,Great quality for the price.,2025-03-19
748,10221,7435,1,Fast shipping and good packaging.,2026-03-21
749,1305,7887,1,Customer service was helpful.,2025-01-07
750,9370,1982,3,Works exactly as described.,2023-06-28
751,11347,1739,1,Item arrived damaged.,2026-04-25
752,5005,7537,3,Works exactly as described.,2024-10-18
753,7148,4420,1,"Not what I expected, quite disappointed.",2023-09-09
754,4613,3061,1,"Not what I expected, quite disappointed.",2023-12-16
755,5754,1002,2,Exceeded my expectations!,2025-04-08
756,10898,1887,5,Excellent value for money.,2025-08-05
757,1792,1545,4,Excellent value for money.,2026-06-26
758,2071,5583,5,Exceeded my expectations!,2023-08-22
759,8612,1684,4,Would buy again.,2023-12-12
760,7054,3660,2,Great quality for the price.,2025-02-26
761,2922,4735,5,"Average product, does the job.",2024-10-28
762,6540,6733,5,Would buy again.,2025-01-18
763,8887,3024,5,Customer service was helpful.,2026-04-14
764,11237,3922,4,Works exactly as described.,2024-07-17
765,10407,1010,3,Fast shipping and good packaging.,2024-03-01
766,697,4084,1,Customer service was helpful.,2024-05-03
767,2215,3080,5,Exceeded my expectations!,2023-02-09
768,1958,4548,1,Exceeded my expectations!,2024-11-19
769,11726,6577,2,Fast shipping and good packaging.,2026-05-04
770,7620,4620,5,Works exactly as described.,2024-11-27
771,8893,7220,3,Exceeded my expectations!,2023-07-07
772,8386,187,3,Excellent value for money.,2024-02-03
773,9010,6031,3,Excellent value for money.,2025-01-04
774,1880,4396,1,Works exactly as described.,2025-12-18
775,11626,2370,3,"Average product, does the job.",2023-08-15
776,1002,4440,3,Fast shipping and good packaging.,2023-02-20
777,4751,7052,5,Item arrived damaged.,2025-12-12
778,1763,6946,1,Item arrived damaged.,2026-06-16
779,4621,4418,5,Exceeded my expectations!,2025-12-12
780,11678,6683,1,Item arrived damaged.,2024-12-05
781,7756,7120,5,Would buy again.,2024-03-18
782,947,6895,4,Works exactly as described.,2024-03-06
783,6193,2176,1,"Average product, does the job.",2025-11-05
784,9081,2005,5,Item arrived damaged.,2025-01-29
785,11440,5347,3,"Average product, does the job.",2026-04-02
786,2967,5864,1,Item arrived damaged.,2025-02-24
787,3460,7738,5,Customer service was helpful.,2023-07-29
788,8646,4334,4,"Not what I expected, quite disappointed.",2026-03-05
789,6549,1857,1,Would buy again.,2025-04-15
790,7273,2061,3,Item arrived damaged.,2025-09-19
791,3428,4116,3,Excellent value for money.,2025-02-03
792,1481,206,1,Exceeded my expectations!,2026-04-13
793,7314,3407,3,"Average product, does the job.",2025-02-03
794,6869,1550,5,Customer service was helpful.,2023-11-02
795,3573,7034,4,Customer service was helpful.,2025-04-24
