return_id,order_item_id,return_reason,return_date,refund_amount
2451,54108,Arrived damaged,2025-08-07,105.88
2452,70545,Arrived damaged,2025-03-15,371.0
2453,92499,Not as described,2024-03-01,453.94
2454,58685,Changed my mind,2024-03-07,148.61
2455,36167,Item defective,2024-09-14,345.54
2456,35888,Changed my mind,2026-04-19,343.46
2457,40382,Wrong size,2025-05-26,493.85
2458,62046,Changed my mind,2026-01-18,144.18
2459,77812,Arrived damaged,2023-09-30,164.7
2460,55875,Not as described,2023-07-09,264.34
2461,77773,Not as described,2024-10-14,155.54
2462,93170,Changed my mind,2025-03-07,80.94
2463,43221,Wrong size,2025-12-19,179.91
2464,83576,Not as described,2026-06-06,396.93
2465,65669,Not as described,2026-01-31,55.02
2466,97026,Arrived damaged,2026-05-07,395.61
2467,40154,Arrived damaged,2023-05-07,493.52
2468,43242,Changed my mind,2025-04-01,54.7
2469,72157,Wrong size,2024-11-11,183.76
2470,75556,Item defective,2024-12-19,408.46
2471,93811,Item defective,2023-05-04,197.09
2472,78150,Not as described,2023-01-20,253.37
2473,9556,Changed my mind,2025-04-06,60.01
2474,4896,Not as described,2026-04-18,198.01
2475,86252,Item defective,2025-05-31,149.85
2476,60445,Changed my mind,2025-06-09,368.35
2477,76960,Wrong size,2023-02-13,65.07
2478,75975,Not as described,2023-07-19,360.91
2479,54053,Arrived damaged,2023-10-05,138.66
2480,12295,Changed my mind,2026-03-20,47.78
2481,87443,Item defective,2025-01-01,248.69
2482,25627,Changed my mind,2024-12-25,102.64
2483,41582,Changed my mind,2024-10-25,302.71
2484,37683,Not as described,2023-08-27,335.66
2485,49585,Arrived damaged,2024-04-08,432.83
2486,89615,Not as described,2024-02-02,58.26
2487,62403,Item defective,2025-05-04,450.43
2488,54957,Wrong size,2024-09-21,18.86
2489,72124,Not as described,2024-12-04,130.75
2490,32862,Changed my mind,2023-11-29,386.62
2491,46627,Item defective,2025-05-08,56.41
2492,44719,Item defective,2023-03-14,244.65
2493,34305,Changed my mind,2024-04-10,265.02
2494,53881,Not as described,2025-08-31,163.75
2495,52701,Item defective,2023-12-08,86.99
2496,69609,Wrong size,2023-07-23,488.55
2497,38198,Not as described,2024-10-02,482.06
2498,57143,Item defective,2025-05-31,264.22
2499,463,Arrived damaged,2023-02-12,169.81
2500,59492,Item defective,2025-04-04,210.0
2501,88235,Changed my mind,2026-03-24,423.6
2502,15224,Changed my mind,2023-12-16,216.09
2503,78685,Wrong size,2025-03-10,432.71
2504,54334,Changed my mind,2024-05-18,112.2
2505,5180,Wrong size,2024-09-21,410.47
2506,22434,Wrong size,2025-09-11,318.74
2507,7206,Changed my mind,2026-04-12,484.81
2508,4009,Arrived damaged,2024-10-31,296.89
2509,38913,Item defective,2026-01-15,477.74
2510,47500,Arrived damaged,2026-06-12,480.3
2511,87137,Not as described,2023-07-07,229.59
2512,54330,Wrong size,2023-07-29,450.59
2513,86047,Wrong size,2025-12-06,119.59
2514,59092,Changed my mind,2024-09-03,466.29
2515,16666,Changed my mind,2023-03-21,214.42
2516,42042,Changed my mind,2025-05-13,103.32
2517,90566,Arrived damaged,2026-03-03,183.39
2518,33762,Arrived damaged,2025-08-17,81.15
2519,36996,Wrong size,2025-11-05,41.01
2520,84800,Wrong size,2026-03-04,328.01
2521,59027,Item defective,2025-05-12,297.55
2522,67297,Not as described,2025-08-12,142.38
2523,3210,Changed my mind,2024-09-10,222.98
2524,95753,Arrived damaged,2025-01-09,137.0
2525,45358,Arrived damaged,2025-03-04,465.92
2526,660,Not as described,2024-11-19,157.82
2527,90737,Changed my mind,2024-10-27,400.81
2528,33900,Changed my mind,2024-05-29,57.72
2529,76271,Wrong size,2025-06-21,472.24
2530,2631,Not as described,2023-05-29,52.42
2531,85387,Wrong size,2024-05-15,60.68
2532,59276,Wrong size,2023-04-10,130.94
2533,88391,Item defective,2024-11-18,172.98
2534,62529,Item defective,2025-06-11,369.51
2535,88452,Not as described,2024-09-14,331.66
2536,95895,Item defective,2025-01-29,158.06
2537,63008,Wrong size,2023-05-02,116.82
2538,84994,Changed my mind,2025-06-29,402.33
2539,61521,Not as described,2024-06-21,378.78
2540,90334,Not as described,2023-01-08,215.84
2541,82557,Not as described,2025-11-18,93.44
2542,82621,Wrong size,2024-05-26,74.29
2543,40410,Wrong size,2025-06-15,449.13
2544,25515,Wrong size,2024-08-25,140.57
2545,43330,Wrong size,2025-04-07,125.09
2546,69709,Wrong size,2025-03-22,357.11
2547,97611,Item defective,2025-07-30,295.72
2548,40257,Changed my mind,2026-04-13,11.76
2549,5682,Wrong size,2025-05-21,444.64
2550,30113,Changed my mind,2023-04-19,463.41
2551,20272,Item defective,2023-07-09,307.73
2552,53984,Item defective,2024-04-13,237.5
2553,76483,Wrong size,2025-01-27,381.95
2554,53239,Not as described,2026-04-24,310.44
2555,91574,Arrived damaged,2025-02-26,52.85
2556,66447,Arrived damaged,2024-09-24,322.94
2557,6945,Arrived damaged,2023-10-21,458.1
2558,82715,Arrived damaged,2025-06-08,405.83
2559,7751,Wrong size,2023-01-27,27.31
2560,24099,Item defective,2024-07-08,236.44
2561,41056,Not as described,2025-11-08,248.46
2562,83095,Item defective,2023-05-30,169.22
2563,71478,Not as described,2023-08-02,51.33
2564,60862,Item defective,2025-04-06,16.23
2565,5327,Arrived damaged,2025-09-27,47.67
2566,29242,Wrong size,2024-03-25,255.33
2567,2608,Item defective,2023-05-23,248.53
2568,97902,Wrong size,2025-06-05,334.54
2569,62651,Changed my mind,2024-04-12,90.8
2570,43970,Not as described,2024-07-01,259.05
2571,24685,Arrived damaged,2023-02-14,76.57
2572,54977,Wrong size,2026-06-22,174.88
2573,7473,Arrived damaged,2023-05-15,135.32
2574,82338,Item defective,2026-02-06,391.15
2575,63768,Changed my mind,2023-07-09,283.42
2576,88328,Item defective,2025-11-08,378.91
2577,49372,Item defective,2026-01-28,384.59
2578,38831,Not as described,2024-02-16,54.73
2579,19981,Changed my mind,2024-08-02,358.2
2580,60219,Not as described,2025-02-28,80.21
2581,79561,Wrong size,2025-05-14,488.54
2582,1718,Not as described,2025-08-06,352.23
2583,93902,Changed my mind,2023-11-27,154.22
2584,35336,Changed my mind,2025-06-29,70.01
2585,88037,Arrived damaged,2023-10-31,473.35
2586,65857,Changed my mind,2025-05-27,355.4
2587,42770,Item defective,2023-11-22,218.15
2588,46496,Changed my mind,2024-07-02,149.24
2589,37285,Wrong size,2026-05-03,104.37
2590,6323,Not as described,2026-04-16,337.74
2591,859,Arrived damaged,2025-02-04,301.29
2592,75798,Arrived damaged,2024-07-22,76.62
2593,58640,Item defective,2024-10-03,126.28
2594,23006,Item defective,2025-05-30,412.84
2595,96839,Changed my mind,2023-11-13,372.99
2596,71275,Item defective,2023-01-13,93.79
2597,22078,Changed my mind,2024-11-23,328.97
2598,15385,Not as described,2024-05-05,463.38
2599,61038,Item defective,2025-07-20,152.25
2600,50639,Arrived damaged,2023-04-15,19.04
2601,79594,Arrived damaged,2026-01-12,176.04
2602,59848,Arrived damaged,2024-04-01,405.78
2603,67923,Arrived damaged,2025-12-18,191.35
2604,43917,Wrong size,2026-01-02,43.67
2605,43346,Arrived damaged,2026-01-15,187.86
2606,74501,Changed my mind,2026-02-05,190.55
2607,11193,Wrong size,2023-06-28,146.12
2608,81188,Item defective,2023-12-24,457.9
2609,28708,Not as described,2023-04-12,327.55
2610,82122,Not as described,2025-10-13,466.62
2611,42901,Not as described,2023-11-23,439.19
2612,8508,Wrong size,2024-06-07,180.46
2613,84354,Changed my mind,2025-10-08,56.59
2614,18878,Item defective,2023-06-01,226.62
2615,62117,Arrived damaged,2024-08-09,212.96
2616,16871,Wrong size,2024-09-19,112.1
2617,55665,Item defective,2023-01-30,179.39
2618,97264,Item defective,2024-02-24,265.13
2619,15572,Wrong size,2025-12-06,98.07
2620,22753,Arrived damaged,2025-10-20,95.46
2621,65300,Wrong size,2023-07-25,256.58
2622,3673,Item defective,2026-04-29,498.02
2623,33311,Changed my mind,2023-06-08,287.27
2624,37945,Wrong size,2023-11-30,6.09
2625,83783,Changed my mind,2026-05-06,455.4
2626,17242,Item defective,2025-07-23,23.05
2627,36304,Not as described,2023-08-24,447.15
2628,74260,Item defective,2024-10-18,403.78
2629,58323,Arrived damaged,2024-09-26,238.81
2630,5692,Item defective,2025-04-12,66.12
2631,14555,Wrong size,2026-03-04,321.18
2632,17828,Not as described,2024-01-09,34.67
2633,65316,Arrived damaged,2024-08-28,51.62
2634,27961,Item defective,2026-01-02,474.71
2635,89337,Arrived damaged,2023-11-15,268.66
2636,10909,Not as described,2023-09-16,255.93
2637,4394,Arrived damaged,2025-10-09,199.54
2638,25360,Wrong size,2024-01-11,166.34
2639,91618,Changed my mind,2024-04-26,117.13
2640,68819,Item defective,2023-04-02,112.72
2641,12783,Item defective,2024-06-07,282.76
2642,30962,Item defective,2024-02-22,368.35
2643,63879,Changed my mind,2026-04-17,176.98
2644,4048,Arrived damaged,2025-01-03,149.96
2645,42180,Wrong size,2025-05-30,485.3
2646,47418,Item defective,2026-04-07,87.82
2647,4967,Item defective,2026-03-05,79.17
2648,34022,Item defective,2023-02-09,112.71
2649,49846,Wrong size,2023-01-14,361.18
2650,58989,Arrived damaged,2026-06-04,8.98
2651,34790,Arrived damaged,2024-02-08,279.89
2652,3490,Arrived damaged,2024-08-15,137.78
2653,96420,Changed my mind,2024-03-15,29.16
2654,47340,Not as described,2023-08-04,72.39
2655,26148,Changed my mind,2025-06-12,170.96
2656,86358,Changed my mind,2023-11-28,139.11
2657,99205,Item defective,2023-06-02,163.75
2658,66689,Wrong size,2026-03-06,56.73
2659,21512,Wrong size,2023-10-15,463.12
2660,82375,Wrong size,2026-02-18,357.62
2661,24149,Wrong size,2025-07-14,208.88
2662,18604,Changed my mind,2023-10-22,67.64
2663,69351,Changed my mind,2023-10-08,133.44
2664,31915,Not as described,2023-03-05,310.38
2665,74693,Arrived damaged,2026-05-15,369.88
2666,20541,Wrong size,2023-08-13,32.25
2667,79157,Arrived damaged,2024-12-14,318.52
2668,11372,Arrived damaged,2024-05-31,439.45
2669,47452,Arrived damaged,2023-02-09,195.46
2670,82277,Not as described,2023-12-11,400.53
2671,74756,Wrong size,2025-04-12,82.26
2672,6423,Wrong size,2025-05-03,105.46
2673,76464,Changed my mind,2024-06-12,267.74
2674,46671,Wrong size,2024-01-22,301.48
2675,14244,Not as described,2023-10-08,462.26
2676,33580,Changed my mind,2024-02-24,361.83
2677,59304,Arrived damaged,2023-01-21,336.12
2678,13175,Not as described,2025-07-04,452.36
2679,91289,Item defective,2023-06-14,201.34
2680,66700,Not as described,2024-01-18,46.63
2681,58134,Not as described,2023-11-28,284.84
2682,87287,Arrived damaged,2023-01-23,199.71
2683,52293,Wrong size,2026-02-21,477.22
2684,43817,Changed my mind,2024-08-01,123.69
2685,99291,Not as described,2026-04-25,233.84
2686,45607,Item defective,2025-08-16,391.78
2687,62166,Arrived damaged,2023-06-26,457.1
2688,74485,Not as described,2024-08-09,499.26
2689,70996,Not as described,2025-09-26,72.77
2690,59470,Arrived damaged,2025-11-23,52.09
2691,83333,Item defective,2024-04-23,109.28
2692,75045,Changed my mind,2024-04-29,394.33
2693,75331,Arrived damaged,2025-07-23,232.37
2694,70398,Item defective,2025-02-13,183.72
2695,23095,Wrong size,2026-06-15,202.71
2696,22305,Not as described,2026-04-17,323.43
2697,29107,Item defective,2023-08-18,82.55
2698,55225,Changed my mind,2025-04-04,296.89
2699,77512,Changed my mind,2023-05-17,489.35
2700,11382,Item defective,2023-03-09,400.02
2701,1062,Wrong size,2024-06-13,42.11
2702,81459,Wrong size,2024-06-23,392.28
2703,83341,Item defective,2025-06-12,416.01
2704,24128,Item defective,2023-05-11,146.07
2705,13572,Arrived damaged,2024-06-11,199.42
2706,20470,Not as described,2026-05-10,443.27
2707,56342,Arrived damaged,2024-10-29,159.9
2708,63655,Arrived damaged,2026-02-27,320.37
2709,38202,Wrong size,2023-02-20,174.35
2710,87569,Wrong size,2026-06-20,63.97
2711,79445,Arrived damaged,2023-02-19,165.28
2712,41694,Changed my mind,2023-02-27,495.88
2713,4073,Changed my mind,2024-07-04,180.21
2714,29479,Not as described,2023-04-23,227.92
2715,96253,Item defective,2023-06-03,80.11
2716,70669,Arrived damaged,2025-09-21,456.75
2717,39281,Item defective,2025-06-13,398.84
2718,4886,Changed my mind,2023-03-08,318.14
2719,31838,Wrong size,2023-09-23,203.11
2720,34492,Changed my mind,2025-08-21,12.94
2721,94084,Arrived damaged,2026-05-31,371.3
2722,57323,Wrong size,2026-03-06,213.66
2723,27077,Arrived damaged,2025-06-30,213.15
2724,74786,Wrong size,2026-04-01,265.15
2725,34426,Item defective,2024-12-25,82.65
2726,55301,Item defective,2023-06-26,129.78
2727,26185,Not as described,2024-03-16,442.88
2728,71066,Not as described,2023-10-30,408.99
2729,82526,Arrived damaged,2026-03-03,484.45
2730,66148,Item defective,2025-02-05,359.01
2731,89328,Not as described,2024-09-29,402.08
2732,29931,Arrived damaged,2025-04-16,418.22
2733,29572,Changed my mind,2025-02-09,368.98
2734,45545,Not as described,2023-09-11,293.12
2735,6431,Arrived damaged,2024-03-16,372.05
2736,76998,Item defective,2024-04-12,319.54
2737,61565,Wrong size,2024-08-16,16.61
2738,42239,Arrived damaged,2026-06-12,70.16
2739,96275,Changed my mind,2023-03-20,99.35
2740,23657,Wrong size,2025-01-03,70.66
2741,79287,Item defective,2025-06-06,328.09
2742,69501,Changed my mind,2025-08-22,469.92
2743,54441,Wrong size,2025-03-24,300.11
2744,34517,Not as described,2025-11-25,439.84
2745,43220,Changed my mind,2023-04-30,30.49
2746,30802,Item defective,2023-05-21,62.94
2747,56196,Changed my mind,2025-06-02,495.19
2748,15990,Changed my mind,2025-03-10,48.74
2749,19485,Arrived damaged,2024-01-25,102.33
2750,55095,Changed my mind,2026-06-06,257.37
2751,42164,Not as described,2026-04-06,289.19
2752,84620,Not as described,2026-04-13,137.22
2753,70349,Changed my mind,2025-02-11,383.7
2754,82429,Wrong size,2025-12-27,72.17
2755,22577,Wrong size,2023-01-31,264.68
2756,78954,Item defective,2023-08-02,348.3
2757,28075,Wrong size,2024-09-22,184.86
2758,41785,Not as described,2024-07-10,481.72
2759,67067,Arrived damaged,2024-02-07,76.95
2760,41997,Changed my mind,2025-04-24,380.99
2761,13015,Changed my mind,2025-03-18,229.97
2762,48775,Arrived damaged,2023-05-30,164.46
2763,91078,Item defective,2025-09-30,481.82
2764,17411,Changed my mind,2025-03-12,244.66
2765,40811,Wrong size,2026-03-13,164.44
2766,66550,Not as described,2025-07-29,206.8
2767,41365,Arrived damaged,2024-09-13,465.66
2768,55442,Item defective,2023-09-03,244.01
2769,93878,Wrong size,2023-08-31,203.43
2770,96719,Not as described,2026-06-11,478.73
2771,83150,Wrong size,2023-08-04,418.49
2772,3294,Not as described,2025-03-19,194.22
2773,40068,Arrived damaged,2024-06-25,281.77
2774,37997,Not as described,2024-12-18,273.11
2775,95152,Wrong size,2023-07-24,487.97
2776,22293,Not as described,2024-11-29,345.08
2777,17354,Wrong size,2023-08-24,359.34
2778,58515,Arrived damaged,2023-09-16,261.3
2779,39275,Changed my mind,2023-12-05,45.83
2780,16880,Changed my mind,2024-05-31,438.38
2781,68778,Arrived damaged,2026-01-21,301.63
2782,47585,Wrong size,2023-08-29,315.14
2783,13588,Item defective,2024-09-15,360.81
2784,76027,Not as described,2023-02-07,7.08
2785,69945,Arrived damaged,2024-02-02,315.78
2786,51713,Wrong size,2026-06-08,299.14
2787,70107,Changed my mind,2025-04-21,493.87
2788,26286,Wrong size,2026-06-30,262.17
2789,92495,Changed my mind,2023-03-02,340.94
2790,7259,Wrong size,2024-10-18,21.85
2791,82607,Arrived damaged,2023-01-09,152.92
2792,77910,Changed my mind,2025-08-17,286.52
2793,89071,Changed my mind,2024-04-17,460.83
2794,7878,Arrived damaged,2023-02-04,95.78
2795,43593,Item defective,2025-10-25,17.94
2796,15887,Arrived damaged,2026-02-15,404.51
2797,82556,Wrong size,2024-08-26,236.32
2798,67871,Wrong size,2024-04-28,186.82
2799,86667,Wrong size,2025-07-22,181.4
2800,18803,Not as described,2023-11-28,130.05
2801,21009,Wrong size,2025-03-14,397.35
2802,57234,Wrong size,2024-12-14,391.76
2803,42270,Item defective,2025-02-04,93.35
2804,63648,Changed my mind,2025-12-03,459.71
2805,4513,Changed my mind,2024-08-03,285.94
2806,24361,Arrived damaged,2025-10-07,209.18
2807,955,Not as described,2023-01-09,300.53
2808,87188,Item defective,2025-11-21,198.72
2809,3602,Changed my mind,2025-06-12,28.89
2810,95989,Arrived damaged,2024-07-16,74.22
2811,12916,Wrong size,2025-04-02,419.56
2812,8363,Wrong size,2025-04-13,21.19
2813,57173,Not as described,2026-01-27,11.78
2814,81360,Not as described,2023-07-23,254.4
2815,94794,Item defective,2023-09-09,410.32
2816,16715,Changed my mind,2024-09-23,80.56
2817,87557,Wrong size,2024-07-04,26.57
2818,50759,Arrived damaged,2025-10-28,161.17
2819,22295,Changed my mind,2025-01-19,327.75
2820,40853,Changed my mind,2023-11-27,459.51
2821,55835,Wrong size,2025-12-25,10.24
2822,91762,Arrived damaged,2025-07-10,144.37
2823,98250,Arrived damaged,2025-02-04,172.54
2824,65325,Item defective,2023-03-04,364.75
2825,38892,Arrived damaged,2025-08-25,360.93
2826,85319,Wrong size,2025-10-16,462.42
2827,31256,Changed my mind,2024-02-25,30.54
2828,89626,Item defective,2024-02-27,273.77
2829,83260,Arrived damaged,2023-12-18,305.19
2830,93012,Arrived damaged,2023-08-23,90.63
2831,70948,Changed my mind,2023-12-03,169.75
2832,34142,Arrived damaged,2023-08-08,485.19
2833,32185,Changed my mind,2024-03-15,435.99
2834,14099,Changed my mind,2023-04-06,81.17
2835,23612,Changed my mind,2025-01-07,152.41
2836,34753,Arrived damaged,2024-01-08,280.98
2837,46070,Arrived damaged,2026-03-16,257.67
2838,97407,Arrived damaged,2025-07-11,454.14
2839,57395,Changed my mind,2026-06-23,235.7
2840,71515,Changed my mind,2024-05-24,125.9
2841,18450,Not as described,2024-10-30,67.56
2842,36834,Wrong size,2024-12-28,126.69
2843,30147,Wrong size,2023-09-01,370.41
2844,99870,Wrong size,2023-08-20,402.5
2845,3560,Changed my mind,2024-08-19,80.93
2846,46381,Changed my mind,2024-08-06,124.97
2847,91149,Wrong size,2025-01-23,477.18
2848,40204,Item defective,2024-10-09,490.04
2849,24908,Item defective,2025-04-18,282.79
2850,52195,Not as described,2025-08-24,108.16
2851,1933,Item defective,2026-03-22,16.09
2852,80729,Not as described,2024-04-06,161.27
2853,77860,Changed my mind,2025-04-18,294.93
2854,33028,Wrong size,2026-03-26,142.25
2855,68480,Arrived damaged,2026-05-23,286.85
2856,10866,Changed my mind,2025-08-15,102.29
2857,72120,Not as described,2025-06-04,116.59
2858,24248,Wrong size,2026-02-23,385.11
2859,84241,Item defective,2023-04-23,335.73
2860,48760,Arrived damaged,2025-10-18,59.05
2861,33509,Changed my mind,2023-10-14,173.29
2862,45213,Wrong size,2025-08-03,490.45
2863,80671,Not as described,2024-01-12,37.56
2864,75609,Arrived damaged,2023-10-14,51.93
2865,77390,Item defective,2026-03-27,22.3
2866,21186,Arrived damaged,2025-11-30,197.88
2867,71167,Arrived damaged,2025-10-01,237.91
2868,97656,Not as described,2025-06-20,441.53
2869,62748,Wrong size,2023-12-16,137.34
2870,79233,Item defective,2023-11-18,130.33
2871,67228,Item defective,2025-07-26,137.84
2872,74188,Not as described,2026-03-31,484.58
2873,4653,Not as described,2025-09-12,195.64
2874,26414,Wrong size,2024-06-16,348.26
2875,58476,Item defective,2025-10-13,293.15
2876,35368,Item defective,2024-06-18,53.57
2877,38682,Not as described,2023-06-16,372.75
2878,37607,Not as described,2024-12-07,14.03
2879,78922,Arrived damaged,2024-09-24,490.9
2880,89191,Wrong size,2023-12-21,329.34
2881,62398,Item defective,2024-01-28,399.47
2882,19013,Changed my mind,2023-02-13,152.78
2883,79425,Arrived damaged,2025-08-31,66.4
2884,14335,Item defective,2026-02-22,225.05
2885,45841,Wrong size,2026-01-29,155.22
2886,76041,Item defective,2024-12-10,209.55
2887,63841,Not as described,2024-08-01,173.32
2888,16379,Item defective,2023-12-25,227.1
2889,42362,Wrong size,2024-05-27,330.3
2890,11013,Item defective,2025-04-05,316.83
2891,88240,Not as described,2023-08-15,302.12
2892,27138,Changed my mind,2025-05-03,328.57
2893,89776,Item defective,2023-03-12,146.87
2894,55230,Arrived damaged,2024-11-17,417.74
2895,11962,Arrived damaged,2024-01-18,418.7
2896,73180,Wrong size,2023-02-20,116.33
2897,55887,Not as described,2023-06-13,468.25
2898,7531,Item defective,2024-03-11,40.09
2899,52383,Wrong size,2024-09-11,391.48
2900,78206,Item defective,2025-02-09,330.11
2901,59262,Not as described,2025-01-21,349.01
2902,71770,Not as described,2025-03-17,342.9
2903,5947,Arrived damaged,2024-07-16,67.67
2904,20959,Item defective,2024-06-06,454.36
2905,99293,Arrived damaged,2025-04-06,217.44
2906,64228,Arrived damaged,2023-11-22,47.84
2907,20331,Wrong size,2024-08-26,63.29
2908,43409,Item defective,2024-10-11,370.24
2909,78927,Wrong size,2024-01-27,42.72
2910,68607,Wrong size,2026-03-06,428.54
2911,83863,Arrived damaged,2025-08-25,328.59
2912,79905,Item defective,2026-06-21,316.29
2913,96501,Item defective,2025-08-15,92.79
2914,54617,Item defective,2026-05-31,257.97
2915,5722,Arrived damaged,2023-02-10,487.73
2916,60993,Wrong size,2026-05-24,453.92
2917,24333,Not as described,2024-06-15,210.85
2918,33813,Arrived damaged,2023-10-11,101.17
2919,98649,Wrong size,2026-06-03,21.45
2920,53612,Item defective,2024-12-13,85.43
2921,43977,Arrived damaged,2024-02-02,365.1
2922,85301,Item defective,2024-04-06,391.41
2923,75430,Item defective,2023-08-29,346.33
2924,2763,Changed my mind,2023-06-10,189.54
2925,14873,Item defective,2023-04-04,368.82
2926,32811,Not as described,2025-04-29,276.71
2927,74522,Changed my mind,2025-07-17,47.51
2928,13317,Changed my mind,2023-09-14,359.69
2929,82873,Item defective,2024-07-31,493.05
2930,98501,Arrived damaged,2024-12-16,188.57
2931,43249,Changed my mind,2025-03-21,242.94
2932,68086,Changed my mind,2023-04-02,200.91
2933,95699,Not as described,2024-08-24,213.11
2934,25162,Arrived damaged,2026-01-10,56.17
2935,80328,Arrived damaged,2023-10-10,40.33
2936,19661,Wrong size,2024-04-12,260.32
2937,9645,Changed my mind,2024-06-13,401.11
2938,34342,Arrived damaged,2025-09-22,82.25
2939,33101,Arrived damaged,2025-04-16,392.1
2940,76512,Changed my mind,2024-09-26,436.28
2941,60113,Not as described,2025-07-22,273.63
2942,44512,Changed my mind,2025-04-06,292.09
2943,14302,Not as described,2023-10-10,164.03
2944,44176,Wrong size,2025-02-11,282.25
2945,80490,Item defective,2023-06-28,493.07
2946,27092,Not as described,2024-11-15,244.24
2947,82491,Item defective,2023-05-25,360.54
2948,3327,Arrived damaged,2023-07-15,78.52
2949,68530,Wrong size,2023-07-19,194.44
2950,88744,Not as described,2026-02-09,138.92
2951,72152,Arrived damaged,2024-01-17,9.36
2952,75318,Not as described,2026-03-24,264.55
2953,37377,Not as described,2025-10-22,449.35
2954,86284,Item defective,2025-05-26,11.38
2955,99745,Changed my mind,2024-02-02,9.65
2956,61013,Wrong size,2024-08-24,33.73
2957,24754,Changed my mind,2024-05-23,392.58
2958,78882,Wrong size,2024-07-15,167.13
2959,48204,Changed my mind,2023-12-09,258.7
2960,11597,Not as described,2025-03-09,96.35
2961,38677,Changed my mind,2023-12-20,315.56
2962,33000,Wrong size,2023-07-16,179.09
2963,979,Item defective,2025-08-31,358.57
2964,58621,Arrived damaged,2025-09-28,247.67
2965,5027,Arrived damaged,2023-10-28,210.98
2966,99456,Changed my mind,2025-06-22,82.38
2967,20265,Arrived damaged,2024-09-25,267.32
2968,76314,Item defective,2023-02-24,437.13
2969,86748,Item defective,2023-01-05,420.69
2970,97063,Item defective,2024-07-31,45.43
2971,92447,Item defective,2024-01-03,85.73
2972,8570,Not as described,2024-02-27,103.98
2973,22565,Item defective,2026-06-20,12.45
2974,79299,Arrived damaged,2026-03-03,399.94
2975,57137,Not as described,2025-07-21,384.06
2976,8462,Arrived damaged,2024-12-31,133.46
2977,84706,Not as described,2024-05-02,233.01
2978,88231,Changed my mind,2026-03-01,55.22
2979,23592,Item defective,2023-06-16,210.22
2980,45150,Item defective,2024-09-05,313.1
2981,7647,Arrived damaged,2026-04-29,139.68
2982,53559,Wrong size,2025-01-17,67.19
2983,57768,Wrong size,2024-10-14,41.97
2984,24831,Changed my mind,2026-04-13,380.5
2985,31449,Changed my mind,2024-12-30,320.85
2986,17209,Item defective,2024-06-29,235.78
2987,29084,Arrived damaged,2026-05-20,193.07
2988,61728,Wrong size,2023-07-27,95.54
2989,96185,Wrong size,2023-10-11,334.61
2990,69592,Wrong size,2023-09-18,232.93
2991,30143,Not as described,2024-02-15,109.87
2992,68522,Wrong size,2026-06-12,58.57
2993,39938,Changed my mind,2025-11-27,25.74
2994,4546,Wrong size,2023-10-24,155.47
2995,25055,Item defective,2024-09-21,201.96
2996,75468,Changed my mind,2024-05-14,82.45
2997,15477,Changed my mind,2023-03-07,48.27
2998,936,Changed my mind,2026-06-18,267.1
2999,41240,Wrong size,2026-03-16,259.43
3000,79600,Changed my mind,2026-02-28,439.99
3001,12210,Item defective,2024-05-09,52.9
3002,10304,Arrived damaged,2025-07-30,142.58
3003,99377,Changed my mind,2023-01-12,182.19
3004,14635,Arrived damaged,2024-12-31,172.32
3005,37851,Wrong size,2026-03-02,103.23
3006,22802,Changed my mind,2023-04-02,109.27
3007,75419,Item defective,2024-04-15,465.48
3008,76630,Wrong size,2023-03-19,473.74
3009,1373,Wrong size,2024-05-10,178.91
3010,13629,Not as described,2024-03-13,157.1
3011,40469,Item defective,2025-06-20,462.75
3012,59987,Arrived damaged,2024-09-22,36.72
3013,38398,Item defective,2026-01-06,221.03
3014,2831,Wrong size,2025-01-02,345.61
3015,19842,Not as described,2024-07-25,258.6
3016,49305,Arrived damaged,2024-09-02,236.15
3017,74955,Changed my mind,2025-11-26,483.22
3018,90216,Wrong size,2025-06-10,422.17
3019,40054,Arrived damaged,2023-06-21,71.11
3020,31785,Arrived damaged,2025-10-21,275.59
3021,88620,Changed my mind,2023-11-27,266.73
3022,8164,Arrived damaged,2026-03-21,207.48
3023,71338,Not as described,2025-12-01,75.49
3024,59853,Arrived damaged,2023-04-18,228.84
3025,53938,Not as described,2026-01-19,340.87
3026,78214,Item defective,2025-11-14,147.52
3027,85781,Arrived damaged,2026-01-08,149.18
3028,42443,Item defective,2024-02-13,300.09
3029,21848,Arrived damaged,2025-06-30,142.05
3030,4354,Wrong size,2026-04-13,487.04
3031,97945,Wrong size,2025-07-13,199.94
3032,67132,Not as described,2023-10-13,153.07
3033,89586,Item defective,2025-04-17,246.33
3034,65522,Changed my mind,2025-01-29,130.05
3035,78186,Item defective,2025-09-21,243.44
3036,27277,Item defective,2024-07-02,82.01
3037,30613,Changed my mind,2024-09-19,135.62
3038,4393,Wrong size,2025-07-12,23.01
3039,88736,Not as described,2026-03-26,440.75
3040,16375,Wrong size,2023-11-08,381.06
3041,60805,Wrong size,2023-03-22,418.32
3042,54265,Changed my mind,2023-05-19,403.02
3043,84192,Arrived damaged,2024-11-12,233.55
3044,62729,Arrived damaged,2024-07-20,428.13
3045,77203,Not as described,2026-03-01,59.38
3046,42248,Not as described,2024-11-18,102.71
3047,19155,Not as described,2023-07-04,485.64
3048,18780,Changed my mind,2026-02-20,164.3
3049,94252,Item defective,2024-09-15,498.15
3050,52410,Wrong size,2025-07-02,277.84
3051,43184,Changed my mind,2025-02-24,305.27
